CustId,TransId,Item
621,621,2060
621,621,2731
622,622,152
622,622,283
622,622,435
622,622,828
622,622,1149
622,622,1757
622,622,2103
622,622,2111
622,622,2321
622,622,2625
623,623,307
623,623,471
623,623,481
623,623,546
623,623,586
623,623,811
623,623,852
623,623,1119
623,623,1286
623,623,2060
624,624,85
624,624,217
624,624,246
624,624,336
624,624,533
624,624,1376
624,624,1411
624,624,1608
624,624,1671
624,624,1675
624,624,1815
624,624,2203
624,624,2214
624,624,2229
624,624,2313
624,624,2508
624,624,2647
624,624,2787
625,625,80
625,625,662
625,625,1314
625,625,2781
625,625,2932
625,625,2951
626,626,217
626,626,652
626,626,1618
626,626,1679
626,626,2227
626,626,2415
626,626,2986
627,627,197
627,627,281
627,627,484
627,627,511
627,627,1143
627,627,1585
627,627,2181
627,627,2223
627,627,2418
627,627,2661
627,627,2708
627,627,2809
627,627,2819
627,627,2924
627,627,2932
628,628,662
628,628,2025
628,628,2457
628,628,2672
628,628,2949
629,629,1143
629,629,1239
629,629,1620
629,629,1912
629,629,2063
629,629,2630
629,629,2930
629,629,2963
630,630,1037
630,630,1126
630,630,1389
630,630,1411
630,630,1458
630,630,1660
630,630,1816
630,630,1853
630,630,2155
630,630,2163
630,630,2333
630,630,2841
631,631,400
631,631,482
631,631,1015
631,631,1314
631,631,1803
631,631,2021
631,631,2024
631,631,2781
631,631,2851
632,632,86
632,632,325
632,632,402
632,632,442
632,632,711
632,632,827
632,632,1627
632,632,2664
632,632,2852
632,632,2923
633,633,442
633,633,484
633,633,799
633,633,1030
633,633,1350
633,633,1412
633,633,1529
633,633,2890
634,634,132
634,634,344
634,634,446
634,634,472
634,634,543
634,634,902
634,634,1386
634,634,1731
634,634,2418
635,635,521
635,635,789
635,635,964
635,635,994
635,635,1108
635,635,1117
635,635,1988
635,635,2227
635,635,2471
636,636,1634
636,636,2209
636,636,2647
637,637,375
637,637,744
637,637,1157
637,637,1316
637,637,1461
637,637,1527
637,637,2343
637,637,2528
637,637,2638
637,637,2645
637,637,2765
637,637,2853
638,638,127
638,638,800
638,638,1008
638,638,1190
638,638,1405
638,638,1635
638,638,1756
638,638,1880
638,638,1940
638,638,1991
638,638,2192
638,638,2341
638,638,2370
638,638,2522
639,639,903
639,639,1097
639,639,1545
639,639,1606
639,639,2104
639,639,2134
639,639,2427
639,639,2625
640,640,40
640,640,360
640,640,382
640,640,416
640,640,592
641,641,442
641,641,601
641,641,1474
641,641,1884
641,641,1969
641,641,1982
642,642,963
642,642,966
642,642,1197
642,642,1345
642,642,1463
642,642,1737
642,642,1970
642,642,2476
642,642,2519
642,642,2858
643,643,132
643,643,414
643,643,1995
643,643,2305
643,643,2513
643,643,2631
643,643,2706
644,644,57
644,644,229
644,644,892
644,644,1225
644,644,1394
644,644,1396
644,644,1651
644,644,2018
644,644,2142
644,644,2223
644,644,2312
644,644,2361
645,645,756
645,645,1092
645,645,1569
645,645,1750
645,645,1971
645,645,1990
645,645,2617
646,646,278
646,646,699
646,646,1412
646,646,1548
646,646,1612
646,646,1767
646,646,2071
646,646,2113
646,646,2748
646,646,2919
647,647,12
647,647,147
647,647,247
647,647,288
647,647,609
647,647,1225
647,647,1388
647,647,1533
647,647,1776
647,647,2060
647,647,2234
647,647,2337
647,647,2541
647,647,2557
648,648,107
648,648,126
648,648,260
648,648,360
648,648,598
648,648,786
648,648,1192
648,648,1276
648,648,1406
648,648,1502
648,648,1794
648,648,1816
648,648,1826
648,648,1993
648,648,2408
648,648,2529
648,648,2629
648,648,2739
649,649,1737
649,649,2134
649,649,2625
650,650,125
650,650,222
650,650,484
650,650,1027
650,650,1051
650,650,1194
650,650,1202
650,650,1280
650,650,1415
650,650,1798
650,650,1800
650,650,1834
650,650,2434
650,650,2527
650,650,2871
651,651,163
651,651,420
651,651,429
651,651,631
651,651,767
651,651,849
651,651,876
651,651,1054
651,651,1760
651,651,1894
651,651,2197
651,651,2227
651,651,2501
651,651,2706
651,651,2843
651,651,2986
652,652,767
652,652,837
652,652,996
652,652,1350
652,652,1524
652,652,1834
652,652,1940
652,652,2400
652,652,2528
652,652,2680
652,652,2695
652,652,2778
653,653,337
653,653,571
653,653,709
653,653,827
653,653,911
653,653,1016
653,653,1231
653,653,1261
653,653,1596
653,653,1830
654,654,132
654,654,204
654,654,827
654,654,2278
655,655,352
655,655,420
655,655,552
655,655,624
655,655,1509
655,655,1597
655,655,1617
655,655,1750
655,655,2080
655,655,2372
655,655,2427
655,655,2857
656,656,120
656,656,260
656,656,800
656,656,2042
656,656,2715
656,656,2933
657,657,1208
657,657,2137
657,657,2231
658,658,52
658,658,100
658,658,421
658,658,444
658,658,594
658,658,1029
658,658,1343
658,658,1423
658,658,1924
658,658,2009
658,658,2076
658,658,2375
658,658,2416
658,658,2432
658,658,2440
658,658,2667
658,658,2807
659,659,425
659,659,540
659,659,889
659,659,1224
659,659,1882
659,659,2227
659,659,2256
659,659,2315
659,659,2745
660,660,212
660,660,721
660,660,738
660,660,809
660,660,815
660,660,1257
660,660,1283
660,660,1333
660,660,1395
660,660,1602
660,660,1628
660,660,1815
660,660,1912
660,660,1957
660,660,2063
660,660,2247
660,660,2595
660,660,2708
660,660,2747
660,660,2988
661,661,874
661,661,986
661,661,1392
661,661,1657
661,661,1801
661,661,2296
661,661,2513
662,662,76
662,662,414
662,662,459
662,662,1545
662,662,2377
662,662,2857
663,663,109
663,663,188
663,663,197
663,663,517
663,663,601
663,663,705
663,663,729
663,663,881
663,663,1259
663,663,1269
663,663,2289
663,663,2477
664,664,138
664,664,404
664,664,874
664,664,1186
664,664,1605
664,664,2439
664,664,2703
665,665,571
665,665,629
665,665,1005
665,665,1034
665,665,1859
665,665,1970
665,665,2445
666,666,1183
666,666,1184
666,666,1486
666,666,1840
666,666,1882
666,666,2053
666,666,2294
666,666,2564
666,666,2870
666,666,2972
667,667,89
667,667,304
667,667,353
667,667,360
667,667,375
667,667,629
667,667,764
667,667,1113
667,667,1415
667,667,1752
667,667,1843
667,667,2228
667,667,2527
668,668,222
668,668,423
668,668,964
668,668,1130
668,668,1149
668,668,1339
668,668,1469
668,668,1473
668,668,1550
668,668,1616
668,668,1770
668,668,2035
668,668,2579
668,668,2676
668,668,2714
668,668,2795
669,669,63
669,669,222
669,669,656
669,669,1271
669,669,2043
669,669,2302
669,669,2699
670,670,146
670,670,446
670,670,1033
670,670,1554
670,670,1582
670,670,2112
670,670,2275
670,670,2518
671,671,215
671,671,1015
671,671,1185
671,671,1279
671,671,2057
671,671,2227
671,671,2415
671,671,2642
671,671,2715
671,671,2772
671,671,2784
671,671,2933
672,672,38
672,672,402
672,672,439
672,672,648
672,672,716
672,672,808
672,672,1147
672,672,1274
672,672,1386
672,672,1931
672,672,2029
672,672,2139
672,672,2355
673,673,829
673,673,1118
673,673,1184
673,673,1610
673,673,1639
673,673,2647
673,673,2875
674,674,38
674,674,104
674,674,181
674,674,193
674,674,852
674,674,886
674,674,1118
674,674,1656
674,674,1952
674,674,2467
675,675,116
675,675,278
675,675,1348
675,675,1486
675,675,2349
676,676,52
676,676,154
676,676,1170
676,676,1492
676,676,1710
676,676,2021
676,676,2142
676,676,2395
677,677,629
677,677,868
677,677,946
677,677,1126
677,677,1541
677,677,1597
677,677,1688
677,677,2489
678,678,190
678,678,444
678,678,911
678,678,934
678,678,981
678,678,1095
678,678,1367
678,678,1373
678,678,1559
678,678,1686
678,678,1952
678,678,2052
679,679,902
679,679,1315
679,679,1662
679,679,1813
679,679,2430
679,679,2705
680,680,416
680,680,624
680,680,1713
680,680,2155
680,680,2736
680,680,2912
681,681,124
681,681,178
681,681,319
681,681,775
681,681,1444
681,681,1882
681,681,2060
682,682,135
682,682,395
682,682,644
682,682,904
682,682,1039
682,682,1331
682,682,1720
682,682,1816
682,682,2544
682,682,2774
683,683,283
683,683,307
683,683,481
683,683,855
683,683,1119
683,683,1341
683,683,1692
683,683,2000
683,683,2001
683,683,2056
683,683,2060
683,683,2126
683,683,2265
683,683,2407
683,683,2625
684,684,403
684,684,722
684,684,1006
684,684,1341
684,684,1424
684,684,1756
684,684,2194
684,684,2674
684,684,2856
684,684,2949
685,685,197
685,685,467
685,685,664
685,685,1236
685,685,1944
685,685,2223
685,685,2237
685,685,2713
685,685,2751
686,686,222
686,686,1149
686,686,1671
686,686,2321
686,686,2790
687,687,238
687,687,311
687,687,652
687,687,903
687,687,1184
687,687,1338
687,687,1502
687,687,1830
687,687,2098
687,687,2214
687,687,2227
687,687,2682
687,687,2776
688,688,584
688,688,702
688,688,764
688,688,1250
688,688,1468
688,688,1557
688,688,1781
688,688,1816
688,688,2135
688,688,2477
688,688,2699
689,689,1169
689,689,1417
689,689,2536
689,689,2912
690,690,247
690,690,529
690,690,1113
690,690,1240
690,690,1307
690,690,1428
690,690,2315
690,690,2699
690,690,2808
691,691,148
691,691,325
691,691,543
691,691,784
691,691,1152
691,691,1156
691,691,1279
691,691,1324
691,691,2101
691,691,2600
691,691,2705
692,692,119
692,692,1413
692,692,1787
692,692,1941
692,692,2319
692,692,2902
693,693,272
693,693,480
693,693,598
693,693,734
693,693,1020
693,693,1541
693,693,1767
693,693,2638
693,693,2903
694,694,87
694,694,559
694,694,581
694,694,603
694,694,950
694,694,1121
694,694,1408
694,694,1557
694,694,1810
694,694,2679
694,694,2688
694,694,2829
695,695,63
695,695,307
695,695,440
695,695,481
695,695,545
695,695,1286
695,695,1731
695,695,2059
695,695,2060
695,695,2265
696,696,283
696,696,432
696,696,520
696,696,670
696,696,889
696,696,1372
696,696,1373
696,696,2193
696,696,2647
696,696,2726
696,696,2872
696,696,2912
696,696,2975
697,697,245
697,697,623
697,697,1042
697,697,1541
697,697,1590
697,697,1624
697,697,1713
697,697,1751
697,697,1779
697,697,2144
697,697,2191
697,697,2248
697,697,2726
698,698,132
698,698,192
698,698,344
698,698,1227
698,698,1286
698,698,1372
698,698,1664
698,698,1686
698,698,1830
698,698,2258
698,698,2364
698,698,2596
698,698,2915
699,699,374
699,699,442
699,699,647
699,699,767
699,699,778
699,699,835
699,699,1414
699,699,1756
699,699,2259
699,699,2882
700,700,325
700,700,555
700,700,786
700,700,1265
700,700,1300
700,700,2288
700,700,2387
700,700,2780
701,701,420
701,701,537
701,701,722
701,701,963
701,701,1183
701,701,1925
701,701,2659
701,701,2864
702,702,966
702,702,1068
702,702,2071
702,702,2924
703,703,214
703,703,651
703,703,733
703,703,734
703,703,1037
703,703,1294
703,703,1371
703,703,1452
703,703,1475
703,703,1823
703,703,2950
704,704,102
704,704,442
704,704,827
704,704,1030
704,704,1317
704,704,1627
704,704,1638
704,704,2177
704,704,2552
704,704,2852
705,705,89
705,705,126
705,705,230
705,705,421
705,705,699
705,705,1194
705,705,1231
705,705,1483
705,705,1879
705,705,2093
705,705,2340
705,705,2647
705,705,2665
706,706,395
706,706,553
706,706,1092
706,706,1599
706,706,1973
706,706,2637
707,707,93
707,707,132
707,707,1034
707,707,1412
707,707,1500
707,707,1995
707,707,2137
707,707,2246
707,707,2371
707,707,2610
707,707,2631
708,708,8
708,708,673
708,708,794
708,708,1048
708,708,1184
708,708,1407
708,708,2304
708,708,2482
709,709,209
709,709,238
709,709,377
709,709,446
709,709,1463
709,709,1541
709,709,1682
709,709,1798
709,709,1896
709,709,2415
709,709,2605
709,709,2888
710,710,38
710,710,45
710,710,146
710,710,342
710,710,396
710,710,538
710,710,634
710,710,902
710,710,1068
710,710,1126
710,710,1873
710,710,2391
710,710,2534
710,710,2537
711,711,202
711,711,1647
711,711,2343
711,711,2652
712,712,89
712,712,230
712,712,699
712,712,820
712,712,1194
712,712,1320
712,712,1360
712,712,1879
712,712,2089
712,712,2093
712,712,2786
713,713,198
713,713,274
713,713,1428
713,713,1537
713,713,1916
713,713,2053
713,713,2201
713,713,2253
713,713,2372
713,713,2800
714,714,9
714,714,934
714,714,1681
714,714,1789
714,714,2406
714,714,2726
714,714,2849
715,715,514
715,715,678
715,715,921
715,715,988
715,715,2340
716,716,171
716,716,233
716,716,246
716,716,472
716,716,925
716,716,1016
716,716,1269
716,716,1313
716,716,1343
716,716,1414
716,716,2017
716,716,2163
716,716,2807
716,716,2861
716,716,2964
717,717,599
717,717,654
717,717,1323
717,717,1559
717,717,2499
718,718,530
718,718,1429
718,718,1577
718,718,2095
718,718,2223
718,718,2430
718,718,2497
718,718,2893
719,719,388
719,719,490
719,719,589
719,719,729
719,719,898
719,719,1221
719,719,1296
719,719,1884
719,719,2445
719,719,2653
720,720,35
720,720,127
720,720,192
720,720,266
720,720,307
720,720,610
720,720,1247
720,720,1557
720,720,1697
720,720,1964
720,720,2034
720,720,2249
720,720,2321
720,720,2364
720,720,2986
721,721,9
721,721,744
721,721,832
721,721,1949
721,721,2012
721,721,2146
721,721,2214
721,721,2466
721,721,2617
722,722,11
722,722,179
722,722,328
722,722,389
722,722,484
722,722,706
722,722,707
722,722,996
722,722,1225
722,722,1253
722,722,1324
722,722,1407
722,722,1411
722,722,1524
722,722,1584
722,722,1624
722,722,1694
722,722,1767
722,722,2174
722,722,2400
722,722,2580
722,722,2778
723,723,545
723,723,1461
723,723,1493
723,723,2069
723,723,2112
723,723,2137
723,723,2544
723,723,2795
724,724,544
724,724,656
724,724,784
724,724,1190
725,725,67
725,725,170
725,725,378
725,725,432
725,725,491
725,725,592
725,725,752
725,725,1132
725,725,1336
725,725,1615
725,725,1673
725,725,2851
725,725,2933
726,726,87
726,726,521
726,726,764
726,726,970
726,726,2989
727,727,123
727,727,678
727,727,998
727,727,1390
727,727,1547
727,727,1557
727,727,2201
727,727,2434
728,728,169
728,728,644
728,728,859
728,728,962
728,728,963
728,728,1475
728,728,2087
728,728,2542
728,728,2810
728,728,2978
729,729,34
729,729,506
729,729,527
729,729,651
729,729,989
729,729,1157
729,729,1206
729,729,1621
729,729,1654
729,729,1794
729,729,1797
729,729,1954
729,729,1960
729,729,2642
729,729,2679
729,729,2683
729,729,2946
730,730,696
730,730,1428
730,730,2129
730,730,2170
730,730,2585
730,730,2833
731,731,32
731,731,351
731,731,402
731,731,421
731,731,619
731,731,633
731,731,1343
731,731,2784
731,731,2842
732,732,215
732,732,314
732,732,902
732,732,1269
732,732,1315
732,732,1662
732,732,1813
732,732,2221
732,732,2430
732,732,2626
732,732,2705
733,733,103
733,733,109
733,733,234
733,733,797
733,733,1853
733,733,2085
733,733,2234
733,733,2247
733,733,2449
733,733,2544
733,733,2843
734,734,169
734,734,178
734,734,298
734,734,425
734,734,859
734,734,1159
734,734,2062
734,734,2573
734,734,2810
734,734,2821
735,735,87
735,735,682
735,735,798
735,735,828
735,735,1136
735,735,2166
735,735,2600
735,735,2642
735,735,2669
735,735,2866
736,736,858
736,736,1486
736,736,1803
737,737,17
737,737,21
737,737,137
737,737,446
737,737,482
737,737,773
737,737,1468
737,737,1940
737,737,2024
737,737,2208
737,737,2229
737,737,2666
737,737,2825
737,737,2903
737,737,2986
738,738,2891
739,739,411
739,739,1524
739,739,2326
739,739,2469
739,739,2564
740,740,102
740,740,829
740,740,1399
740,740,1664
740,740,1716
740,740,2009
740,740,2186
740,740,2984
741,741,123
741,741,160
741,741,490
741,741,1190
741,741,1289
741,741,1787
741,741,2337
741,741,2373
741,741,2522
741,741,2921
742,742,388
742,742,540
742,742,545
742,742,558
742,742,601
742,742,664
742,742,889
742,742,1219
742,742,1510
742,742,1826
742,742,2634
742,742,2652
742,742,2733
743,743,159
743,743,1859
743,743,1871
743,743,1909
744,744,132
744,744,619
744,744,1147
744,744,1233
744,744,1905
744,744,2606
744,744,2861
745,745,132
745,745,459
745,745,731
745,745,764
745,745,909
745,745,1276
745,745,1350
745,745,2328
745,745,2528
746,746,59
746,746,74
746,746,116
746,746,679
746,746,1289
746,746,1324
746,746,1770
746,746,2213
746,746,2339
747,747,132
747,747,544
747,747,763
747,747,999
747,747,1710
747,747,1717
747,747,1885
747,747,2552
748,748,28
748,748,43
748,748,51
748,748,197
748,748,1034
748,748,1111
748,748,1518
748,748,1554
748,748,1641
748,748,1658
748,748,1770
748,748,1971
748,748,2021
748,748,2223
748,748,2438
748,748,2684
748,748,2786
749,749,610
749,749,622
749,749,738
749,749,992
749,749,1145
749,749,1558
749,749,1890
749,749,2094
749,749,2250
749,749,2584
750,750,290
750,750,328
750,750,837
750,750,1582
751,751,1399
751,751,1407
751,751,1475
751,751,1903
751,751,2000
751,751,2445
751,751,2625
751,751,2632
752,752,214
752,752,1024
752,752,1768
752,752,1876
752,752,2060
752,752,2163
753,753,41
753,753,124
753,753,474
753,753,1109
753,753,1268
753,753,1500
753,753,2134
753,753,2233
753,753,2235
753,753,2512
753,753,2548
753,753,2647
753,753,2665
753,753,2810
753,753,2841
754,754,14
754,754,123
754,754,385
754,754,844
754,754,1164
754,754,1219
754,754,1285
754,754,1440
754,754,1464
754,754,1516
754,754,1524
754,754,1681
754,754,1986
754,754,2676
754,754,2743
755,755,98
755,755,409
755,755,805
755,755,1740
755,755,2063
755,755,2469
755,755,2840
756,756,599
756,756,698
756,756,929
756,756,1108
756,756,1234
756,756,1859
756,756,2104
756,756,2397
756,756,2428
756,756,2472
756,756,2617
757,757,631
757,757,1514
757,757,2255
757,757,2468
757,757,2577
758,758,246
758,758,721
758,758,1147
758,758,1343
758,758,1414
758,758,1486
758,758,1509
758,758,1756
758,758,2017
758,758,2176
758,758,2828
758,758,2921
758,758,2949
759,759,447
759,759,922
759,759,934
759,759,955
759,759,1083
759,759,1112
759,759,1469
759,759,1823
759,759,2089
759,759,2166
759,759,2726
759,759,2739
759,759,2799
759,759,2833
759,759,2857
760,760,148
760,760,471
760,760,561
760,760,899
760,760,1590
760,760,2064
760,760,2590
760,760,2726
760,760,2781
760,760,2858
760,760,2951
761,761,339
761,761,420
761,761,1201
761,761,1276
761,761,1305
761,761,1311
761,761,1361
761,761,1655
761,761,2123
762,762,132
762,762,173
762,762,371
762,762,807
762,762,1745
762,762,1945
762,762,2017
762,762,2041
762,762,2296
762,762,2337
762,762,2604
762,762,2676
762,762,2696
762,762,2741
763,763,147
763,763,255
763,763,334
763,763,571
763,763,592
763,763,723
763,763,1432
763,763,1798
763,763,2406
763,763,2589
764,764,43
764,764,123
764,764,197
764,764,547
764,764,1518
764,764,2193
764,764,2548
764,764,2703
764,764,2852
765,765,155
765,765,959
765,765,1095
765,765,1216
765,765,1236
765,765,1398
765,765,1531
765,765,1559
765,765,1716
765,765,1840
765,765,2021
765,765,2516
766,766,31
766,766,789
766,766,986
766,766,1289
766,766,1412
766,766,1584
766,766,2372
766,766,2501
766,766,2709
767,767,66
767,767,281
767,767,439
767,767,1007
767,767,1234
767,767,1382
767,767,1518
767,767,1621
767,767,2475
767,767,2656
768,768,222
768,768,625
768,768,1001
768,768,1016
768,768,1149
768,768,1414
768,768,1425
768,768,1827
768,768,1882
768,768,1984
768,768,2166
768,768,2427
768,768,2457
768,768,2579
769,769,49
769,769,951
769,769,1396
769,769,1940
769,769,2142
769,769,2333
769,769,2501
769,769,2963
770,770,154
770,770,388
770,770,442
770,770,734
770,770,988
770,770,1042
770,770,1051
770,770,1097
770,770,1121
770,770,1233
770,770,1762
770,770,2055
770,770,2181
770,770,2297
770,770,2316
770,770,2528
771,771,153
771,771,293
771,771,2287
771,771,2735
772,772,722
772,772,885
772,772,1127
772,772,1180
772,772,1565
772,772,1827
772,772,2193
772,772,2680
772,772,2747
772,772,2781
772,772,2964
773,773,219
773,773,601
773,773,832
773,773,1887
773,773,1960
773,773,2026
773,773,2825
774,774,222
774,774,328
774,774,432
774,774,643
774,774,656
774,774,670
774,774,1354
774,774,1606
774,774,1658
774,774,2714
774,774,2864
774,774,2872
774,774,2882
774,774,2931
775,775,125
775,775,222
775,775,1194
775,775,1415
775,775,1480
775,775,1798
775,775,1822
775,775,1834
775,775,2001
775,775,2397
775,775,2527
775,775,2529
775,775,2773
776,776,130
776,776,188
776,776,325
776,776,444
776,776,950
776,776,1756
776,776,2021
776,776,2407
776,776,2625
777,777,9
777,777,988
777,777,1457
777,777,1756
777,777,1789
777,777,2168
778,778,116
778,778,780
778,778,909
778,778,1095
778,778,1233
778,778,1276
778,778,1826
778,778,1884
778,778,2090
778,778,2274
778,778,2513
778,778,2631
778,778,2666
778,778,2681
778,778,2927
779,779,40
779,779,335
779,779,396
779,779,445
779,779,564
779,779,648
779,779,649
779,779,707
779,779,994
779,779,1207
779,779,1417
779,779,1653
779,779,1843
779,779,1855
779,779,2333
779,779,2856
780,780,142
780,780,442
780,780,782
780,780,1117
780,780,1474
780,780,1763
780,780,1884
780,780,1969
780,780,1982
780,780,2145
781,781,3
781,781,336
781,781,904
781,781,1413
781,781,1656
781,781,2359
782,782,737
782,782,1681
782,782,1859
782,782,1921
782,782,2176
782,782,2191
782,782,2385
782,782,2650
782,782,2852
783,783,14
783,783,143
783,783,306
783,783,405
783,783,527
783,783,959
783,783,986
783,783,988
783,783,1175
783,783,1193
783,783,1432
783,783,1435
783,783,1750
783,783,1852
783,783,1871
783,783,2391
783,783,2832
784,784,153
784,784,198
784,784,414
784,784,575
784,784,1008
784,784,1412
784,784,1705
784,784,1752
784,784,1794
784,784,1823
784,784,1851
784,784,1928
784,784,1971
784,784,2113
784,784,2802
785,785,18
785,785,85
785,785,316
785,785,731
785,785,2094
785,785,2130
785,785,2212
785,785,2653
785,785,2789
785,785,2833
785,785,2955
786,786,727
786,786,1477
786,786,1558
786,786,1664
786,786,2491
787,787,26
787,787,1827
787,787,2137
787,787,2582
787,787,2867
788,788,38
788,788,150
788,788,173
788,788,584
788,788,1047
788,788,1246
788,788,1479
788,788,1705
788,788,2800
788,788,2813
788,788,2988
789,789,420
789,789,609
789,789,1225
789,789,1794
789,789,2787
790,790,47
790,790,395
790,790,1531
790,790,1902
790,790,1971
790,790,2021
790,790,2155
790,790,2442
790,790,2457
790,790,2474
790,790,2608
791,791,25
791,791,139
791,791,412
791,791,589
791,791,661
791,791,837
791,791,1284
791,791,1428
791,791,1618
791,791,2319
791,791,2425
791,791,2489
792,792,38
792,792,147
792,792,809
792,792,1753
792,792,2104
792,792,2781
793,793,132
793,793,1149
793,793,1296
793,793,1671
793,793,1694
793,793,1839
793,793,1884
793,793,2095
793,793,2247
793,793,2463
793,793,2582
794,794,416
794,794,601
794,794,1713
794,794,2155
794,794,2345
794,794,2912
795,795,12
795,795,464
795,795,820
795,795,1320
795,795,1360
795,795,2089
795,795,2786
795,795,2790
796,796,29
796,796,180
796,796,395
796,796,656
796,796,794
796,796,850
796,796,1608
796,796,2180
796,796,2383
796,796,2699
796,796,2861
796,796,2972
797,797,222
797,797,255
797,797,683
797,797,707
797,797,1094
797,797,1315
797,797,1382
797,797,1698
797,797,1905
797,797,2113
797,797,2375
797,797,2524
797,797,2721
797,797,2929
798,798,138
798,798,303
798,798,402
798,798,864
798,798,1186
798,798,1605
798,798,2435
798,798,2439
798,798,2442
799,799,283
799,799,319
799,799,480
799,799,957
799,799,1175
799,799,1329
799,799,1341
799,799,1738
799,799,1770
799,799,1871
799,799,2026
799,799,2345
799,799,2397
799,799,2497
799,799,2595
799,799,2605
799,799,2677
800,800,118
800,800,441
800,800,538
800,800,1678
800,800,1765
800,800,1834
800,800,2068
800,800,2223
800,800,2280
800,800,2661
800,800,2764
800,800,2893
800,800,2946
801,801,63
801,801,472
801,801,667
801,801,959
801,801,994
801,801,1286
801,801,1612
801,801,1665
801,801,1798
801,801,1822
801,801,2513
802,802,38
802,802,625
802,802,696
802,802,902
802,802,1117
802,802,1316
802,802,1532
802,802,1554
802,802,1593
802,802,1605
802,802,1694
802,802,1893
802,802,2006
802,802,2169
802,802,2373
802,802,2819
802,802,2824
802,802,2840
802,802,2882
802,802,2889
803,803,405
803,803,431
803,803,669
803,803,809
803,803,1015
803,803,1031
803,803,1475
803,803,1500
803,803,2069
803,803,2476
803,803,2865
803,803,2877
804,804,137
804,804,634
804,804,709
804,804,1135
804,804,1414
804,804,1590
804,804,1909
804,804,2031
804,804,2402
804,804,2504
805,805,154
805,805,280
805,805,439
805,805,549
805,805,622
805,805,722
805,805,807
805,805,902
805,805,1805
805,805,2069
806,806,25
806,806,490
806,806,662
806,806,745
806,806,753
806,806,767
806,806,879
806,806,930
806,806,1129
806,806,1217
806,806,1277
806,806,2069
806,806,2626
806,806,2832
806,806,2865
807,807,242
807,807,331
807,807,465
807,807,1032
807,807,1051
807,807,2172
807,807,2223
807,807,2296
807,807,2353
807,807,2431
807,807,2528
807,807,2812
808,808,138
808,808,744
808,808,852
808,808,1113
808,808,1183
808,808,1733
808,808,1862
808,808,1963
808,808,2368
808,808,2408
808,808,2420
809,809,3
809,809,318
809,809,471
809,809,544
809,809,623
809,809,750
809,809,839
809,809,1107
809,809,1117
809,809,1119
809,809,1145
809,809,1340
809,809,1382
809,809,1557
809,809,1741
809,809,1762
809,809,1810
809,809,2177
809,809,2276
809,809,2372
809,809,2472
809,809,2970
810,810,167
810,810,753
810,810,799
810,810,1060
810,810,1075
810,810,1601
810,810,2031
810,810,2126
810,810,2676
810,810,2831
811,811,185
811,811,214
811,811,595
811,811,669
811,811,931
811,811,1115
811,811,1382
811,811,1500
812,812,446
812,812,799
812,812,1324
812,812,1744
812,812,2169
812,812,2212
812,812,2452
812,812,2885
813,813,261
813,813,449
813,813,804
813,813,1302
813,813,1324
813,813,1993
813,813,2060
813,813,2373
813,813,2400
814,814,116
814,814,601
814,814,634
814,814,709
814,814,903
814,814,1186
814,814,1200
814,814,1506
814,814,2274
815,815,140
815,815,179
815,815,274
815,815,490
815,815,863
815,815,901
815,815,1314
815,815,1374
815,815,1464
815,815,1626
815,815,1634
815,815,1638
815,815,2031
815,815,2237
815,815,2245
815,815,2388
815,815,2708
816,816,61
816,816,235
816,816,240
816,816,558
816,816,745
816,816,904
816,816,950
816,816,1681
816,816,1763
816,816,2544
816,816,2699
816,816,2745
816,816,2774
817,817,85
817,817,472
817,817,495
817,817,835
817,817,1436
817,817,2499
818,818,169
818,818,412
818,818,764
818,818,1240
818,818,1250
818,818,1842
818,818,2017
818,818,2740
819,819,148
819,819,561
819,819,1148
819,819,1493
819,819,2238
819,819,2445
819,819,2896
819,819,2926
820,820,420
820,820,552
820,820,1317
820,820,1372
820,820,1461
820,820,1509
820,820,2251
820,820,2378
820,820,2504
821,821,86
821,821,289
821,821,901
821,821,1239
821,821,1737
821,821,1790
821,821,1864
821,821,2126
821,821,2216
821,821,2337
821,821,2445
821,821,2812
821,821,2912
822,822,119
822,822,154
822,822,656
822,822,807
822,822,854
822,822,909
822,822,1036
822,822,1233
822,822,1276
822,822,1753
822,822,1816
822,822,1881
822,822,2355
822,822,2647
823,823,619
823,823,1240
823,823,1430
823,823,1958
823,823,2448
824,824,627
824,824,656
824,824,1284
824,824,1634
824,824,2680
825,825,137
825,825,213
825,825,273
825,825,780
825,825,1126
825,825,1414
825,825,1458
825,825,1590
825,825,1606
825,825,1816
825,825,2031
825,825,2245
825,825,2402
826,826,182
826,826,692
826,826,813
826,826,1190
826,826,1413
826,826,1448
826,826,1462
826,826,1826
826,826,2112
826,826,2623
826,826,2636
826,826,2744
827,827,18
827,827,85
827,827,731
827,827,1800
827,827,2085
827,827,2130
827,827,2212
827,827,2833
828,828,49
828,828,163
828,828,652
828,828,901
828,828,951
828,828,1092
828,828,1286
828,828,1940
828,828,2158
828,828,2333
828,828,2501
828,828,2658
828,828,2963
829,829,40
829,829,150
829,829,519
829,829,738
829,829,1286
829,829,1388
829,829,1473
829,829,1678
829,829,2227
829,829,2524
829,829,2589
829,829,2946
830,830,127
830,830,221
830,830,526
830,830,749
830,830,1014
830,830,1112
830,830,1233
830,830,2430
830,830,2910
831,831,335
831,831,410
831,831,521
831,831,647
831,831,649
831,831,727
831,831,994
831,831,995
831,831,1250
831,831,1348
831,831,1699
